0,0,-0.025047,0.044714,-0.018159
7,0,-0.023318,0.046079,-0.0177
14,0,-0.02183,0.047449,-0.017338
21,0,-0.0211,0.048814,-0.01772
28,0,-0.020521,0.050023,-0.01779
35,0,-0.01934,0.051252,-0.017672
42,0,-0.01892,0.051852,-0.01803
49,0,-0.019037,0.051,-0.018531
56,0,-0.019652,0.049973,-0.019028
63,0,-0.020698,0.049479,-0.019332
70,0,-0.021902,0.050173,-0.018951
77,0,-0.022738,0.05117,-0.018212
84,0,-0.023546,0.052357,-0.017466
91,0,-0.023763,0.0537,-0.016766
98,0,-0.02416,0.055138,-0.016239
105,0,-0.024755,0.056635,-0.016371
112,0,-0.025258,0.058109,-0.017154
119,0,-0.025818,0.06033,-0.018526
126,0,-0.026434,0.063568,-0.020242
133,0,-0.027252,0.066878,-0.021439
140,0,-0.028585,0.069181,-0.02282
147,0,-0.030879,0.070738,-0.024703
154,0,-0.031928,0.069252,-0.025908
0,7,-0.024359,0.049483,-0.018744
7,7,-0.022207,0.046958,-0.017795
14,7,-0.021237,0.048059,-0.017837
21,7,-0.020507,0.048821,-0.017788
28,7,-0.020307,0.049629,-0.017929
35,7,-0.01923,0.050585,-0.017681
42,7,-0.01852,0.050803,-0.017437
49,7,-0.018657,0.05006,-0.017427
56,7,-0.019459,0.04942,-0.017723
63,7,-0.020973,0.049495,-0.018138
70,7,-0.022531,0.050198,-0.018317
77,7,-0.023743,0.050987,-0.017972
84,7,-0.024335,0.051952,-0.017415
91,7,-0.024895,0.053424,-0.016936
98,7,-0.02518,0.055379,-0.016516
105,7,-0.025505,0.057318,-0.016267
112,7,-0.025615,0.059127,-0.016795
119,7,-0.026028,0.061593,-0.018428
126,7,-0.026393,0.064694,-0.020409
133,7,-0.026583,0.06737,-0.021566
140,7,-0.02724,0.068789,-0.022493
147,7,-0.028278,0.070182,-0.023939
154,7,-0.029032,0.067954,-0.024526
0,14,-0.022731,0.050567,-0.018981
7,14,-0.020928,0.048102,-0.01838
14,14,-0.020228,0.048785,-0.018092
21,14,-0.019803,0.049384,-0.018032
28,14,-0.019848,0.04972,-0.018297
35,14,-0.019312,0.050254,-0.018293
42,14,-0.018649,0.050011,-0.017761
49,14,-0.019009,0.04931,-0.017395
56,14,-0.019845,0.049013,-0.017597
63,14,-0.021438,0.049434,-0.018044
70,14,-0.022986,0.050239,-0.018216
77,14,-0.024279,0.050879,-0.018059
84,14,-0.024956,0.051821,-0.017861
91,14,-0.025645,0.053336,-0.017563
98,14,-0.02594,0.055515,-0.017184
105,14,-0.025937,0.057566,-0.016912
112,14,-0.026128,0.059936,-0.017487
119,14,-0.026138,0.06219,-0.01906
126,14,-0.026433,0.064955,-0.020875
133,14,-0.026336,0.066597,-0.0218
140,14,-0.026692,0.067904,-0.022336
147,14,-0.02702,0.068807,-0.023176
154,14,-0.026938,0.066799,-0.023163
0,21,-0.021361,0.051582,-0.019381
7,21,-0.020059,0.049327,-0.019166
14,21,-0.019674,0.049802,-0.018768
21,21,-0.019335,0.050049,-0.018718
28,21,-0.019503,0.050106,-0.018748
35,21,-0.01921,0.050143,-0.018868
42,21,-0.01909,0.050069,-0.018199
49,21,-0.019792,0.049632,-0.017805
56,21,-0.020735,0.04961,-0.017861
63,21,-0.022119,0.049921,-0.018221
70,21,-0.023497,0.050586,-0.01844
77,21,-0.024771,0.051361,-0.018345
84,21,-0.025385,0.052268,-0.018183
91,21,-0.02608,0.053657,-0.018004
98,21,-0.02632,0.055556,-0.017954
105,21,-0.02632,0.057652,-0.017906
112,21,-0.026276,0.060046,-0.018462
119,21,-0.026285,0.062313,-0.019831
126,21,-0.026427,0.064294,-0.021285
133,21,-0.026419,0.06537,-0.022052
140,21,-0.026468,0.066419,-0.022433
147,21,-0.026343,0.067096,-0.022784
154,21,-0.02599,0.06536,-0.02244
0,28,-0.020584,0.052179,-0.019574
7,28,-0.019691,0.050105,-0.019445
14,28,-0.019307,0.05006,-0.019252
21,28,-0.019232,0.050342,-0.019038
28,28,-0.019259,0.050523,-0.019138
35,28,-0.019203,0.05037,-0.019102
42,28,-0.019663,0.050196,-0.018323
49,28,-0.020385,0.050306,-0.01769
56,28,-0.021518,0.050554,-0.017784
63,28,-0.022838,0.050881,-0.018227
70,28,-0.024288,0.051102,-0.01854
77,28,-0.025295,0.051475,-0.018642
84,28,-0.026248,0.052455,-0.018676
91,28,-0.026964,0.053942,-0.018748
98,28,-0.027309,0.055862,-0.018843
105,28,-0.027154,0.058105,-0.018851
112,28,-0.026693,0.060553,-0.01936
119,28,-0.026423,0.062616,-0.020611
126,28,-0.026309,0.063748,-0.02174
133,28,-0.026315,0.064419,-0.022192
140,28,-0.026077,0.064986,-0.022541
147,28,-0.026095,0.065544,-0.022582
154,28,-0.025058,0.064392,-0.022182
0,35,-0.020016,0.052408,-0.019652
7,35,-0.019407,0.050924,-0.019801
14,35,-0.019307,0.050895,-0.019738
21,35,-0.019321,0.050755,-0.01949
28,35,-0.019224,0.050571,-0.019537
35,35,-0.019458,0.05023,-0.019312
42,35,-0.020356,0.050482,-0.018471
49,35,-0.021419,0.050756,-0.017744
56,35,-0.022468,0.050985,-0.017558
63,35,-0.023544,0.051297,-0.017761
70,35,-0.024812,0.052039,-0.018055
77,35,-0.025907,0.052672,-0.018387
84,35,-0.027102,0.053723,-0.018786
91,35,-0.028172,0.055106,-0.019362
98,35,-0.028659,0.056801,-0.019891
105,35,-0.028309,0.059061,-0.020312
112,35,-0.027498,0.061046,-0.020723
119,35,-0.026707,0.062399,-0.021509
126,35,-0.026064,0.062527,-0.022017
133,35,-0.025863,0.062959,-0.022429
140,35,-0.025516,0.063396,-0.022767
147,35,-0.025427,0.064026,-0.022811
154,35,-0.024781,0.063351,-0.021899
0,42,-0.018504,0.052829,-0.019717
7,42,-0.018266,0.051253,-0.019895
14,42,-0.018703,0.050974,-0.019844
21,42,-0.018981,0.050753,-0.019658
28,42,-0.019081,0.050536,-0.019604
35,42,-0.019617,0.050147,-0.019359
42,42,-0.020971,0.050322,-0.018547
49,42,-0.02264,0.050659,-0.017792
56,42,-0.023696,0.051019,-0.017642
63,42,-0.024772,0.051593,-0.017974
70,42,-0.025745,0.052575,-0.018351
77,42,-0.026824,0.053696,-0.018715
84,42,-0.027915,0.05507,-0.019226
91,42,-0.028791,0.056534,-0.020022
98,42,-0.029131,0.058051,-0.020967
105,42,-0.028805,0.059607,-0.021543
112,42,-0.028005,0.060993,-0.021754
119,42,-0.027072,0.061857,-0.021905
126,42,-0.026549,0.062054,-0.022209
133,42,-0.026325,0.062535,-0.022545
140,42,-0.025906,0.06302,-0.022723
147,42,-0.025545,0.063321,-0.022488
154,42,-0.025077,0.062441,-0.021584
0,49,-0.016707,0.052593,-0.01969
7,49,-0.016434,0.050962,-0.019673
14,49,-0.017556,0.050666,-0.019542
21,49,-0.018177,0.050509,-0.019437
28,49,-0.018947,0.050432,-0.01941
35,49,-0.020226,0.050408,-0.019076
42,49,-0.021986,0.050801,-0.018349
49,49,-0.023775,0.051218,-0.017712
56,49,-0.024988,0.051823,-0.017678
63,49,-0.02607,0.052489,-0.018259
70,49,-0.026951,0.053527,-0.018899
77,49,-0.027831,0.054791,-0.019408
84,49,-0.028478,0.056325,-0.019979
91,49,-0.029222,0.05778,-0.020875
98,49,-0.029359,0.059083,-0.021727
105,49,-0.029087,0.060218,-0.022283
112,49,-0.028455,0.061385,-0.022265
119,49,-0.027855,0.062157,-0.022103
126,49,-0.027452,0.06247,-0.022147
133,49,-0.027328,0.062962,-0.022405
140,49,-0.026968,0.06337,-0.022439
147,49,-0.026908,0.063515,-0.022188
154,49,-0.025973,0.061956,-0.021239
0,56,-0.015013,0.051478,-0.019249
7,56,-0.015245,0.049817,-0.019236
14,56,-0.016728,0.049729,-0.019155
21,56,-0.017806,0.04996,-0.019095
28,56,-0.018996,0.050335,-0.018997
35,56,-0.020833,0.050904,-0.018672
42,56,-0.022921,0.051654,-0.017966
49,56,-0.02459,0.052645,-0.017399
56,56,-0.026032,0.053628,-0.0176
63,56,-0.027039,0.054543,-0.018347
70,56,-0.027853,0.055532,-0.019262
77,56,-0.028532,0.056707,-0.019942
84,56,-0.029202,0.057948,-0.020596
91,56,-0.029598,0.059327,-0.021369
98,56,-0.029558,0.060433,-0.022167
105,56,-0.029513,0.061135,-0.022716
112,56,-0.029385,0.061942,-0.022568
119,56,-0.029037,0.062925,-0.022159
126,56,-0.028877,0.063629,-0.021937
133,56,-0.028815,0.064017,-0.022086
140,56,-0.028318,0.064174,-0.022098
147,56,-0.028219,0.064069,-0.021703
154,56,-0.027298,0.062114,-0.020835
0,63,-0.014332,0.04932,-0.018771
7,63,-0.014837,0.047728,-0.018714
14,63,-0.016423,0.048117,-0.01877
21,63,-0.017822,0.048656,-0.018693
28,63,-0.019416,0.049457,-0.018614
35,63,-0.021838,0.050747,-0.018367
42,63,-0.023896,0.052173,-0.017708
49,63,-0.025475,0.053673,-0.017353
56,63,-0.026746,0.055151,-0.017586
63,63,-0.027671,0.056565,-0.018281
70,63,-0.028491,0.057788,-0.019204
77,63,-0.029035,0.058947,-0.020109
84,63,-0.029618,0.060103,-0.020754
91,63,-0.029884,0.061179,-0.021418
98,63,-0.029971,0.061965,-0.021997
105,63,-0.030131,0.062531,-0.02243
112,63,-0.030512,0.06311,-0.022479
119,63,-0.030556,0.063842,-0.022216
126,63,-0.030527,0.064617,-0.02173
133,63,-0.030355,0.065026,-0.021672
140,63,-0.029968,0.065106,-0.021531
147,63,-0.030092,0.064714,-0.021127
154,63,-0.028799,0.062242,-0.020431
0,70,-0.014955,0.047088,-0.01848
