0,0,-0.0035407,0.016297,-0.0088185
7,0,-0.0038145,0.016861,-0.0084491
14,0,-0.0047241,0.017362,-0.0082412
21,0,-0.005398,0.017447,-0.0080539
28,0,-0.0055304,0.01708,-0.007676
35,0,-0.0057484,0.016417,-0.0074743
42,0,-0.0057266,0.0157,-0.0071538
49,0,-0.0058003,0.015443,-0.007012
56,0,-0.0059243,0.015853,-0.0067841
63,0,-0.0060689,0.015943,-0.0066692
70,0,-0.0062322,0.016232,-0.0065953
77,0,-0.006824,0.016084,-0.0064211
84,0,-0.0071991,0.017201,-0.0057255
91,0,-0.0074749,0.018422,-0.0049478
98,0,-0.007526,0.020067,-0.0043685
105,0,-0.0073357,0.022152,-0.0040611
112,0,-0.0067414,0.02475,-0.003851
119,0,-0.0065941,0.026962,-0.0045901
126,0,-0.0060697,0.029656,-0.0050846
133,0,-0.004822,0.031641,-0.0052456
140,0,-0.0037037,0.034519,-0.0048103
147,0,-0.0029877,0.03794,-0.0038347
0,7,-0.0046745,0.016224,-0.0094177
7,7,-0.0048432,0.017064,-0.00904
14,7,-0.0052563,0.017613,-0.0085398
21,7,-0.0057814,0.017696,-0.0081458
28,7,-0.0058085,0.017266,-0.007806
35,7,-0.0058573,0.016544,-0.0075805
42,7,-0.0060027,0.016366,-0.0074296
49,7,-0.0060288,0.016406,-0.0074255
56,7,-0.0061486,0.016204,-0.0073003
63,7,-0.005887,0.016006,-0.0070661
70,7,-0.005739,0.015773,-0.0068689
77,7,-0.0060548,0.015784,-0.0065175
84,7,-0.0068149,0.016094,-0.0061231
91,7,-0.007266,0.017435,-0.0052737
98,7,-0.0073791,0.018819,-0.0048137
105,7,-0.0073702,0.020597,-0.0047611
112,7,-0.0068895,0.022739,-0.0049162
119,7,-0.0063515,0.025728,-0.0051667
126,7,-0.0059517,0.027746,-0.0054831
133,7,-0.0051801,0.02957,-0.0058408
140,7,-0.0045043,0.03182,-0.005523
147,7,-0.0046403,0.035167,-0.0053159
0,14,-0.0050392,0.015902,-0.009715
7,14,-0.0050153,0.016648,-0.0091577
14,14,-0.0055899,0.017043,-0.0085677
21,14,-0.0060188,0.017012,-0.008127
28,14,-0.0060572,0.016916,-0.0078012
35,14,-0.0060064,0.01654,-0.0074905
42,14,-0.0061918,0.016473,-0.0074687
49,14,-0.0063487,0.016581,-0.0074456
56,14,-0.0063311,0.016307,-0.0072497
63,14,-0.0058564,0.015979,-0.0069541
70,14,-0.0057205,0.015674,-0.0066631
77,14,-0.0060969,0.015833,-0.0063239
84,14,-0.0067225,0.016175,-0.0059005
91,14,-0.0072004,0.017268,-0.0050344
98,14,-0.0072942,0.018279,-0.0046216
105,14,-0.0072164,0.01986,-0.0046951
112,14,-0.0068488,0.02178,-0.0051195
119,14,-0.0062694,0.024482,-0.0053525
126,14,-0.0058953,0.026146,-0.0057047
133,14,-0.0053089,0.027592,-0.0059718
140,14,-0.0048958,0.029466,-0.0060435
147,14,-0.0052731,0.03223,-0.0061013
0,21,-0.0050664,0.015659,-0.0097561
7,21,-0.0050759,0.016304,-0.0091085
14,21,-0.0055937,0.016566,-0.0084935
21,21,-0.0059006,0.016492,-0.0079876
28,21,-0.0060637,0.016554,-0.0077403
35,21,-0.0059932,0.016397,-0.00744
42,21,-0.0063076,0.016411,-0.0074533
49,21,-0.0064755,0.016404,-0.0073965
56,21,-0.0064282,0.016139,-0.0071942
63,21,-0.0060452,0.0159,-0.006906
70,21,-0.0059215,0.01586,-0.0065848
77,21,-0.0063343,0.016115,-0.0062132
84,21,-0.0069182,0.016495,-0.0056764
91,21,-0.0074202,0.017387,-0.0048898
98,21,-0.0073105,0.018307,-0.004517
105,21,-0.0070224,0.019582,-0.0045226
112,21,-0.006711,0.021198,-0.0049903
119,21,-0.0063534,0.023506,-0.0053367
126,21,-0.0060831,0.024896,-0.0057559
133,21,-0.0056048,0.026076,-0.006145
140,21,-0.0052943,0.027684,-0.006336
147,21,-0.0056632,0.030043,-0.0066706
0,28,-0.005294,0.015641,-0.009918
7,28,-0.0052422,0.015994,-0.0091842
14,28,-0.0056272,0.016219,-0.0085084
21,28,-0.0058668,0.016287,-0.0079555
28,28,-0.0060136,0.016292,-0.0075936
35,28,-0.0061435,0.01643,-0.0073812
42,28,-0.006363,0.016487,-0.0073874
49,28,-0.0066041,0.016335,-0.0073857
56,28,-0.0065179,0.016139,-0.0072524
63,28,-0.0062669,0.015885,-0.0070063
70,28,-0.006089,0.015941,-0.0066233
77,28,-0.0064716,0.01629,-0.0062294
84,28,-0.0069675,0.016818,-0.0056214
91,28,-0.0073415,0.017153,-0.005104
98,28,-0.0072655,0.01799,-0.0048127
105,28,-0.0069056,0.019032,-0.0049299
112,28,-0.0065951,0.020503,-0.0054685
119,28,-0.0065407,0.022499,-0.006115
126,28,-0.0062389,0.024502,-0.0062034
133,28,-0.0061332,0.02564,-0.0065742
140,28,-0.0063844,0.027065,-0.0069582
147,28,-0.006501,0.028379,-0.0072085
0,35,-0.0054394,0.015996,-0.010034
7,35,-0.0054466,0.016015,-0.0092651
14,35,-0.0057711,0.015982,-0.0086147
21,35,-0.0060657,0.016172,-0.0081527
28,35,-0.0061614,0.016399,-0.0077189
35,35,-0.0063295,0.01672,-0.0074
42,35,-0.0064325,0.016718,-0.007368
49,35,-0.0066221,0.016465,-0.007404
56,35,-0.0066295,0.016137,-0.0073352
63,35,-0.0065356,0.016119,-0.0071702
70,35,-0.0065854,0.016321,-0.0069135
77,35,-0.0067574,0.016696,-0.0064317
84,35,-0.0070378,0.016876,-0.0058008
91,35,-0.0070634,0.017179,-0.0051921
98,35,-0.0069284,0.017565,-0.0050954
105,35,-0.0065336,0.01827,-0.005401
112,35,-0.0065268,0.019255,-0.0060599
119,35,-0.0069316,0.021201,-0.006932
126,35,-0.0070464,0.022412,-0.0073494
133,35,-0.0071822,0.02338,-0.0078405
140,35,-0.0073842,0.024382,-0.0081077
147,35,-0.0072001,0.026044,-0.0080736
0,42,-0.0053245,0.015665,-0.0098279
7,42,-0.0057027,0.015737,-0.009201
14,42,-0.005987,0.01574,-0.0085341
21,42,-0.0061181,0.015879,-0.0080381
28,42,-0.0063291,0.016181,-0.0076403
35,42,-0.0064629,0.016522,-0.0072887
42,42,-0.0065478,0.016478,-0.0071175
49,42,-0.0066987,0.016273,-0.0071117
56,42,-0.0067781,0.016156,-0.0071333
63,42,-0.0068122,0.016275,-0.0071217
70,42,-0.0068036,0.016488,-0.006948
77,42,-0.0069213,0.016652,-0.0065369
84,42,-0.007082,0.016794,-0.005934
91,42,-0.006987,0.016898,-0.0054604
98,42,-0.0068813,0.017129,-0.0054064
105,42,-0.0066841,0.017855,-0.0057026
112,42,-0.0067628,0.018884,-0.0063334
119,42,-0.0070765,0.020068,-0.0073213
126,42,-0.007256,0.020884,-0.007924
133,42,-0.0075103,0.021561,-0.0084903
140,42,-0.0080181,0.022239,-0.0092258
147,42,-0.0083691,0.023126,-0.0096088
0,49,-0.005596,0.015373,-0.0097305
7,49,-0.0057439,0.015179,-0.008918
14,49,-0.0060591,0.015129,-0.0082827
21,49,-0.0061935,0.015331,-0.0078462
28,49,-0.0064347,0.015652,-0.0075483
35,49,-0.0065385,0.016053,-0.0070749
42,49,-0.0065813,0.016048,-0.0068383
49,49,-0.0066623,0.01597,-0.0068591
56,49,-0.0067884,0.015989,-0.0069614
63,49,-0.0068789,0.016125,-0.006956
70,49,-0.0069433,0.016321,-0.006854
77,49,-0.0070479,0.016377,-0.0064267
84,49,-0.0070637,0.0163,-0.0059684
91,49,-0.0071102,0.016295,-0.0056811
98,49,-0.0071426,0.016597,-0.0057299
105,49,-0.0071835,0.017349,-0.006112
112,49,-0.0073274,0.018221,-0.0067473
119,49,-0.0074205,0.019286,-0.0076766
126,49,-0.007453,0.019856,-0.00813
133,49,-0.0077242,0.020398,-0.0088286
140,49,-0.0082762,0.02098,-0.0096559
147,49,-0.0085415,0.021486,-0.010375
0,56,-0.0059079,0.015258,-0.0095233
7,56,-0.0060783,0.015054,-0.0087011
14,56,-0.0061776,0.014886,-0.0081951
21,56,-0.0062248,0.014977,-0.0078625
28,56,-0.0064652,0.0152,-0.0076034
35,56,-0.0065298,0.015532,-0.0072041
42,56,-0.0066245,0.015656,-0.0068392
49,56,-0.006677,0.015654,-0.0068063
56,56,-0.0066958,0.015733,-0.0069539
63,56,-0.0068458,0.015862,-0.0070315
70,56,-0.0070773,0.015977,-0.0068291
77,56,-0.0072226,0.015941,-0.0065257
84,56,-0.0071338,0.015895,-0.0061627
91,56,-0.0072032,0.015925,-0.0059842
98,56,-0.0074,0.016274,-0.0061193
105,56,-0.0077542,0.016959,-0.0066504
112,56,-0.0079156,0.017826,-0.0073728
119,56,-0.0078339,0.018533,-0.0081893
126,56,-0.0076454,0.018948,-0.0086871
133,56,-0.007811,0.01939,-0.0093042
140,56,-0.0081747,0.019959,-0.010081
147,56,-0.0087096,0.020106,-0.010793
0,63,-0.006163,0.01555,-0.009569
7,63,-0.0061636,0.015038,-0.0086977
14,63,-0.006222,0.014825,-0.008267
21,63,-0.0063482,0.014897,-0.0080854
28,63,-0.0064894,0.015054,-0.0079815
35,63,-0.0067266,0.015076,-0.0075535
42,63,-0.0066662,0.015253,-0.0071218
49,63,-0.0065906,0.01541,-0.0070292
56,63,-0.0066232,0.015547,-0.0071148
63,63,-0.006864,0.015726,-0.0071621
70,63,-0.0072134,0.015661,-0.0069615
