0,0,-0.0078349,0.016541,-0.0046933
0.8592,0,-0.0078756,0.016656,-0.0049143
1.7184,0,-0.0078795,0.01689,-0.0051338
2.5776,0,-0.0079192,0.017255,-0.0052809
3.4368,0,-0.0080724,0.017954,-0.0053373
4.296,0,-0.0084018,0.019124,-0.0053048
5.1552,0,-0.0088417,0.020772,-0.0050633
6.0144,0,-0.0094797,0.022774,-0.0045633
6.8736,0,-0.010392,0.025005,-0.0038625
7.7328,0,-0.011522,0.027321,-0.0031562
8.592,0,-0.012745,0.029653,-0.002632
9.4512,0,-0.013847,0.032005,-0.0024667
10.31,0,-0.014708,0.034374,-0.0026514
11.17,0,-0.015237,0.036795,-0.0031121
12.029,0,-0.015396,0.039116,-0.0036626
12.888,0,-0.015167,0.041165,-0.0041547
13.747,0,-0.01465,0.042564,-0.0044186
14.606,0,-0.013922,0.043186,-0.0045157
15.466,0,-0.012883,0.042878,-0.004575
16.325,0,-0.011462,0.041712,-0.0047286
17.184,0,-0.0097021,0.039932,-0.0049835
18.043,0,-0.0078049,0.037763,-0.0052249
18.902,0,-0.0059267,0.035312,-0.0052904
19.762,0,-0.0041923,0.032755,-0.0050622
20.621,0,-0.0026164,0.030068,-0.004488
21.48,0,-0.0013403,0.027264,-0.0036266
22.339,0,-0.0004553,0.024521,-0.002486
23.198,0,0.00019449,0.022098,-0.0012627
24.058,0,0.00059864,0.020342,1.7169e-05
24.917,0,0.00072566,0.01954,0.0013247
25.776,0,0.00048824,0.019712,0.0025731
26.635,0,-4.4783e-05,0.02083,0.0039363
27.494,0,-0.00087083,0.022657,0.0053813
28.354,0,-0.0019667,0.024847,0.0067712
29.213,0,-0.0032196,0.027271,0.0080417
30.072,0,-0.004616,0.02988,0.0089731
30.931,0,-0.00619,0.03262,0.009491
31.79,0,-0.0078543,0.035443,0.0096901
32.65,0,-0.0094636,0.038329,0.0096517
33.509,0,-0.010925,0.041008,0.0095089
34.368,0,-0.012232,0.043451,0.0094321
35.227,0,-0.013508,0.045647,0.0094819
36.086,0,-0.014944,0.04807,0.0096894
36.946,0,-0.015903,0.05006,0.010085
37.805,0,-0.016264,0.051203,0.010442
38.664,0,-0.016547,0.052046,0.010687
39.523,0,-0.015809,0.048762,0.0091711
0,0.8592,-0.008373,0.019937,-0.0028726
0.8592,0.8592,-0.0074785,0.016132,-0.0046982
1.7184,0.8592,-0.0075655,0.016297,-0.0049052
2.5776,0.8592,-0.0076228,0.01661,-0.0050662
3.4368,0.8592,-0.0077866,0.017212,-0.0051664
4.296,0.8592,-0.0080639,0.018263,-0.0052082
5.1552,0.8592,-0.0085292,0.019863,-0.0050267
6.0144,0.8592,-0.0092402,0.021946,-0.0045566
6.8736,0.8592,-0.010252,0.024511,-0.00395
7.7328,0.8592,-0.01155,0.027471,-0.0033618
8.592,0.8592,-0.012987,0.030705,-0.0029846
9.4512,0.8592,-0.014345,0.034093,-0.0029061
10.31,0.8592,-0.015445,0.037526,-0.0031716
11.17,0.8592,-0.016255,0.040868,-0.0036349
12.029,0.8592,-0.016726,0.043922,-0.0041273
12.888,0.8592,-0.016799,0.046404,-0.0045006
13.747,0.8592,-0.016528,0.048114,-0.0046782
14.606,0.8592,-0.015891,0.048834,-0.0046849
15.466,0.8592,-0.014724,0.048478,-0.0046768
16.325,0.8592,-0.013091,0.047037,-0.0047307
17.184,0.8592,-0.011117,0.044681,-0.0048258
18.043,0.8592,-0.008991,0.041647,-0.0048584
18.902,0.8592,-0.006868,0.038244,-0.0047489
19.762,0.8592,-0.0048591,0.034672,-0.004411
20.621,0.8592,-0.0030165,0.031071,-0.0037759
21.48,0.8592,-0.0015447,0.027574,-0.0028605
22.339,0.8592,-0.0004592,0.02433,-0.0017724
23.198,0.8592,0.00033013,0.021626,-0.00062566
24.058,0.8592,0.000777,0.019757,0.000554
24.917,0.8592,0.0009034,0.018908,0.0017264
25.776,0.8592,0.0006687,0.019211,0.0028822
26.635,0.8592,2.5734e-05,0.020499,0.0040868
27.494,0.8592,-0.00095342,0.022612,0.0053877
28.354,0.8592,-0.0022103,0.025425,0.0066996
29.213,0.8592,-0.0036896,0.028715,0.0078512
30.072,0.8592,-0.0053158,0.032348,0.0087538
30.931,0.8592,-0.0071,0.036161,0.0092807
31.79,0.8592,-0.0090099,0.039979,0.0094574
32.65,0.8592,-0.010897,0.043671,0.0094345
33.509,0.8592,-0.012628,0.047077,0.0093478
34.368,0.8592,-0.014204,0.050019,0.0092867
35.227,0.8592,-0.015637,0.052481,0.0093412
36.086,0.8592,-0.017066,0.054644,0.0094666
36.946,0.8592,-0.018038,0.056456,0.0096588
37.805,0.8592,-0.018437,0.05752,0.009815
38.664,0.8592,-0.018684,0.058308,0.0098583
39.523,0.8592,-0.017619,0.054211,0.0081854
0,1.7184,-0.0081985,0.020115,-0.002705
0.8592,1.7184,-0.0071445,0.015579,-0.0043708
1.7184,1.7184,-0.0072621,0.015751,-0.004586
2.5776,1.7184,-0.0073458,0.01609,-0.0047883
3.4368,1.7184,-0.0075449,0.0167,-0.0049298
4.296,1.7184,-0.007821,0.017746,-0.0050439
5.1552,1.7184,-0.0083273,0.01933,-0.0049493
6.0144,1.7184,-0.0090891,0.021499,-0.0046364
6.8736,1.7184,-0.010193,0.024291,-0.0041813
7.7328,1.7184,-0.011616,0.027657,-0.0037622
8.592,1.7184,-0.013211,0.031458,-0.0035229
9.4512,1.7184,-0.014763,0.035554,-0.0035521
10.31,1.7184,-0.016097,0.039673,-0.0038279
11.17,1.7184,-0.017131,0.043637,-0.0042547
12.029,1.7184,-0.017822,0.047201,-0.0046458
12.888,1.7184,-0.018143,0.050048,-0.0048806
13.747,1.7184,-0.018024,0.051964,-0.0049069
14.606,1.7184,-0.017383,0.052709,-0.0047726
15.466,1.7184,-0.016191,0.052171,-0.0045867
16.325,1.7184,-0.014487,0.050436,-0.0044293
17.184,1.7184,-0.01241,0.047632,-0.0043116
18.043,1.7184,-0.010145,0.044004,-0.0041602
18.902,1.7184,-0.0078348,0.03994,-0.0039038
19.762,1.7184,-0.0055992,0.035692,-0.0034753
20.621,1.7184,-0.0035445,0.031503,-0.002814
21.48,1.7184,-0.0018953,0.027549,-0.0019231
22.339,1.7184,-0.00065073,0.024014,-0.00090081
23.198,1.7184,0.00019723,0.021208,0.00015276
24.058,1.7184,0.00071335,0.019339,0.0011675
24.917,1.7184,0.00089588,0.018529,0.0021147
25.776,1.7184,0.00065355,0.018869,0.0030725
26.635,1.7184,-1.7509e-05,0.020301,0.0040856
27.494,1.7184,-0.0011263,0.022685,0.0051887
28.354,1.7184,-0.0025448,0.025883,0.0063237
29.213,1.7184,-0.0042263,0.029733,0.0073117
